"current_file"
"Iteration" "current etc.."
("Iteration" "current" "max_temperature" "min_temperature")
1 0 1180.3 1063.733782221878
2 10205944.38527106 1062.27 957.3604039996899
3 11761595.31108551 956.0430000000002 863.1726546891621
4 8837534.057572855 977.436162811856 782.4914701532113
5 5721331.009362657 1063.377268823793 704.2425581959504
6 3584151.402223906 1055.188697394511 633.8183023763554
7 2199705.266320818 1064.772804738965 570.4364791511982
8 1318443.16295013 1063.914437031886 513.3928641348774
9 768017.8733686873 1063.153172969433 500.9045161489303
10 431804.0330333739 1076.160496811138 528.6505009410032
11 229825.4679613733 1074.3219660169 527.0613718896512
12 113839.2359498408 1100.698004918783 579.7675090786164
13 54151.32928730718 1132.467991657826 637.7442599864781
14 32681.7141344846 1148.633834707654 701.518685985126
15 23730.63427911216 1105.254238161736 771.6705545836387
16 17128.76412613382 1081.341095819115 848.8376100420027
17 12501.30828790416 1076.608020640619 933.721371046203
18 9363.230839142039 1071.594004340509 1027.093508150823
19 7311.440761711818 1082.05704058773 1040.722496021692
20 6039.599141097352 1068.563473922171 1041.52350189844
21 5211.385048421532 1065.599215679674 1040.68732461116
22 4548.015771218582 1065.223105803412 1038.698588290245
23 3952.485138984221 1064.519487122949 1036.046160218407
24 3491.025884493174 1063.737617675606 1031.525608411886
25 3176.648927317502 1062.896213233307 1026.757233487396
26 2991.961628598007 1062.194276810357 1024.15723732168
27 2931.555665586976 1061.589408654164 1021.597395407695
28 2951.373688722204 1061.093920156604 1019.19288874603
29 2989.198553940465 1060.649518257358 1017.052951969864
30 3024.553520145017 1060.356021719283 1015.357628664745
31 3047.663542103654 1060.018629754397 1013.681081177983
32 3054.910007944813 1059.597371113688 1011.636681736028
33 3048.129700697303 1059.216313866531 1009.512325155053
34 3032.259031278219 1058.82547597156 1007.326629048808
35 3013.867104221331 1058.511112624583 1005.370619443467
36 2997.949510846686 1058.166079505135 1003.488724687351
37 2987.079199970368 1057.841174237146 1001.743141190912
38 2981.249546211123 1057.528521219235 1000.114622246725
39 2978.674322279189 1057.168514375816 998.3875960135014
40 2977.341732053269 1056.857550083803 996.7403689396529
41 2975.550415991622 1056.554978494223 995.1405125308721
42 2972.817956222116 1056.263780772668 993.5699354529422
43 2969.433108865037 1055.968298814069 992.0255148060784
44 2966.206857822185 1055.693923263528 990.5297347483394
45 2963.682319135207 1055.429193665535 989.0928618906269
46 2962.105060565365 1055.176861397623 987.7239114904805
47 2961.429110328533 1054.934643910395 986.4235117144151
48 2961.248148966506 1054.703687101305 985.1847997361364
49 2961.200880187429 1054.494482872361 984.0090472822825
50 2961.034199480539 1054.286269401925 982.8853549520676
51 2960.696583964023 1054.0874460185 981.8074768945611
52 2960.202219447121 1053.896343611925 980.7721171604494
53 2959.620164585545 1053.702515598107 979.768018297027
54 2959.032443929255 1053.523522076334 978.8010073712552
55 2958.48540583239 1053.350862614154 977.8723024612024
56 2957.991898276248 1053.185566526691 976.9813978657234
57 2957.55801392509 1053.027280009849 976.1277978880262
58 2957.186937315489 1052.883775052083 975.3178309408872
59 2956.849906214623 1052.74065415112 974.5450637247474
60 2956.545025081617 1052.604170411093 973.8062968587651
61 2956.263336752044 1052.472884767114 973.0981994889795
62 2955.98609462766 1052.34714032888 972.4194871858817
63 2955.718209314695 1052.226357920263 971.7686902847377
64 2955.453179936595 1052.110526994192 971.1446858977835
