"current_file"
"Iteration" "current etc.."
("Iteration" "current" "max_temperature" "min_temperature")
1 0 1180.3 1060.493991597159
2 16895078.10336402 1062.27 954.4445924374431
3 19323173.29882397 956.0430000000002 865.3304804677042
4 14154952.47599321 1044.624498524115 782.4949026217923
5 9567814.507136809 1084.535220548454 704.2455939848724
6 6264315.865591347 1066.356801953903 633.8210345863852
7 3999931.298014364 1074.780416995838 570.4390167245779
8 2476159.207388545 1080.605698362902 513.3952078596653
9 1460356.813959233 1086.144397795211 504.6102474096414
10 789986.8556155204 1114.48410157823 454.2967820810696
11 512710.2023802103 1119.698790563401 499.7264602891766
12 464172.9726083369 1153.783811251281 549.6991063180943
13 482986.1060596483 1213.929689464001 604.6690169499038
14 473949.0532032673 1259.851499113423 665.1359186448942
15 405494.3253345301 1218.534358819652 731.6495105093837
16 293895.5947275617 1148.278809546002 804.8144615603221
17 199740.2500800095 1125.862728371888 885.2959077163543
18 141574.8279394996 1124.134531727643 973.8254984879899
19 101836.9660247242 1115.352927567518 1071.208048336789
20 75348.42953425091 1126.842144543049 1071.630972522613
21 58666.29008477869 1108.810287233219 1069.975764694022
22 46280.73975937998 1084.524419002994 1067.47001291557
23 36358.08190298253 1076.483648937914 1065.39516292908
24 27987.88957576783 1071.289896191371 1062.235835892684
25 21085.8162845473 1070.806618315199 1058.466993217426
26 15331.83919759734 1070.359861673734 1054.578121158511
27 11150.35060094617 1069.948942967283 1050.829142653061
28 8168.16478844313 1069.585472347131 1047.448078086893
29 6082.387555626016 1069.258327097491 1044.431966960429
30 4678.267408682221 1068.957813776302 1041.660929272822
31 3781.059969096407 1068.672697342873 1039.052279639701
32 3306.045012827091 1068.397663663407 1036.494838313307
33 3127.234541996121 1068.128416654504 1033.942333245184
34 3109.934503194681 1067.863716159989 1031.401615217264
35 3187.218556014458 1067.604823628439 1028.864502695135
36 3296.587008003697 1067.352479236885 1026.348938075748
37 3379.188775328427 1067.107935560312 1023.886208979768
38 3436.697733002615 1066.872168070563 1021.505194361286
39 3477.40810418415 1066.646052887606 1019.222894826961
40 3506.654758914457 1066.429463591738 1017.035446705295
