"current_file"
"Iteration" "current etc.."
("Iteration" "current" "max_temperature" "min_temperature")
1 0 1180.3 1060.028259076117
2 16588019.39289275 1063.834172993016 954.0254331685054
3 18281654.31745028 962.786102957716 865.4713284632306
4 13734043.63393464 1047.717377585257 782.3713630614002
5 9190670.637370737 1071.222048524449 704.1342988848152
6 6023374.383661862 1056.399587254451 633.7208689963337
7 3908609.898117328 1069.163535175668 570.3487847067541
8 2520643.050781826 1065.480010674502 513.3139284165522
9 1614371.350670723 1066.388545764627 503.6975539594447
10 1027815.781660872 1064.629371516821 456.1416703799086
11 651658.1328402167 1065.422652344638 435.0668285125062
12 412975.3726590684 1065.100333801424 478.5735113637569
13 265928.1762685179 1105.216233180939 526.4308625001327
14 177959.1487710424 1112.437044835984 579.073948750146
15 124089.5135707979 1097.15216623156 636.9813436251607
16 87735.36737971174 1065.130215009391 700.6794779876768
17 62625.80715322706 1065.111379022205 770.7474257864445
18 45162.52248860023 1065.151934550079 847.8221683650891
19 32959.9800662732 1065.139302100538 932.604385201598
20 24366.15441357115 1065.161366290346 999.7327245193317
21 18245.1738588274 1065.201886002919 998.4935340741411
22 13842.10051610051 1065.075696821143 998.2981107862619
23 10672.21075479252 1064.972739135646 994.2412073367476
24 8422.849251141444 1064.825483198452 993.618856852426
25 6864.746721522532 1064.681015563776 996.9163947313077
26 5803.832255707941 1064.545269671078 995.8499853744657
27 5087.182583107386 1064.42312899554 995.2674213487743
28 4604.846428122583 1064.317399988766 994.5171873409145
29 4279.472248539718 1064.22303824461 993.6093489946132
30 4057.61969551224 1064.136550064963 993.3425574553211
31 3903.329074318417 1064.055301354887 992.4752915996825
32 3793.107252507244 1063.977022895855 991.6973576503688
33 3712.192545551064 1063.900825444041 990.8759975635202
34 3651.647391112318 1063.825847403642 990.0265227965941
35 3606.342676073964 1063.751467350719 989.2643092849349
36 3572.837277528199 1063.677256414706 988.4592109561142
37 3548.502413028989 1063.604864014989 987.6983787596822
38 3531.15270805308 1063.53442647812 986.9750624214129
39 3518.978067842735 1063.466312872278 986.2852088146245
40 3510.513780509447 1063.40066085714 985.6226262879002
41 3504.630344827772 1063.337353938056 984.9848105879296
42 3500.493777265342 1063.277378121763 984.39204433739
43 3497.517089394295 1063.219820299998 983.8171970520411
44 3495.309802501902 1063.164397837954 983.2620653024204
45 3493.48563810156 1063.110107287813 982.7044101746068
46 3491.801214848571 1063.057553183545 982.1669082902392
47 3490.146722045995 1063.007422735677 981.6635878895044
48 3488.548696181329 1062.958136049547 981.1534005350229
49 3487.161227395339 1062.910430433543 980.6626766123231
50 3486.042861880223 1062.86416317291 980.1899363076475
51 3485.211730625205 1062.81946746688 979.7349436059712
52 3484.630621684035 1062.776242338416 979.2962031558629
53 3484.224717923435 1062.734573764958 978.8737614721776
54 3483.937120101829 1062.694321457196 978.4661778455478
55 3483.701749031646 1062.655471664263 978.0724546848106
56 3483.476711414845 1062.617956725292 977.6917621417765
57 3483.242993139167 1062.581709994231 977.3234780060671
58 3482.997457437397 1062.546704406986 976.9677354375519
59 3482.745004353914 1062.51287678833 976.6241610690153
60 3482.481489345753 1062.480193536446 976.2920682001634
