"current_file"
"Iteration" "current etc.."
("Iteration" "current" "max_temperature" "min_temperature")
1 0 1180.3 1057.717385036499
2 10605901.54041554 1062.28739973135 951.945646532849
3 13197185.55729064 1002.429555459167 867.7675957869883
4 9841331.488974873 1068.955838375011 782.2890058780461
5 6489196.786788275 1077.879133001021 704.0601706270326
6 4181986.879991697 1061.96596057171 633.6541535643294
7 2654426.796923368 1074.483541768178 570.2887467471619
8 1657565.904478641 1072.566394354085 513.2599382824928
9 1016854.292791527 1071.832694519303 561.8833029635705
10 611001.1777411643 1071.631341118862 505.6949726672134
11 358514.7427785678 1071.474160368666 455.1254754004921
12 207852.4440694248 1071.994094334499 500.6380229405414
13 121966.1554954149 1106.142982930345 550.7018252345955
14 73597.921347392 1143.306469498008 605.7720077580551
15 49589.19170502428 1072.415060865774 666.3492085338606
16 35341.18507981682 1072.068219503867 732.9841293872468
17 25824.06224268832 1077.143250334211 806.2825423259715
18 19296.4155406547 1072.821363003547 886.9107965585687
19 14769.39914548218 1072.974199347389 975.6018762144256
20 11578.02645952553 1070.495719184465 1037.239634886685
21 9264.206774619159 1073.816287662868 1037.392206277066
22 7537.652376470581 1070.28076862749 1035.570834527579
23 6232.129547542987 1070.150060090595 1031.857403131685
24 5269.713764912471 1069.98837448536 1029.540518347954
25 4603.735835053508 1069.832365254601 1032.441757254531
26 4175.1000179358 1069.669086132069 1030.042122982491
27 3916.430870441061 1069.527709067741 1027.963236225497
28 3762.945575736775 1069.390571648286 1026.338107605054
29 3671.509739341746 1069.264779221194 1024.401769072312
30 3616.463821873039 1069.147889548708 1023.223428983636
31 3581.259705843401 1069.035242641361 1021.570833807644
32 3556.131103376762 1068.926086949227 1019.922832195823
33 3536.299879543693 1068.866446536488 1018.320616128425
34 3519.863600953821 1068.712325513465 1016.6652580391
35 3506.471892504919 1068.635550408845 1015.113648630989
36 3495.905637254782 1068.527667760986 1013.580118526896
37 3487.910895617451 1068.436172580402 1012.086794580422
38 3482.005373551897 1068.343185762338 1010.649811060038
39 3477.546741226639 1068.25454450906 1009.261902371491
40 3473.876246111306 1068.168258237322 1007.918014567765
41 3470.624523464116 1068.084780004512 1006.614909056102
42 3467.669560275765 1068.003931735305 1005.35206632293
43 3465.027436709623 1067.925415900463 1004.127623667506
44 3462.710600816474 1067.849352081979 1002.942157836726
45 3460.779096144185 1067.776084947852 1001.795078301907
46 3459.204865517711 1067.704739008723 1000.685964116923
47 3457.93570291918 1067.635889642557 999.6133233752132
48 3456.881515785857 1067.569315969094 998.5752892438591
49 3455.983631547742 1067.504505270808 997.5707133399989
50 3455.183006529504 1067.442260051457 996.5987691379477
51 3454.449223898616 1067.381755871475 995.6579894748804
52 3453.744337048676 1067.323339625125 994.747481119433
53 3453.0423508576 1067.266716156922 993.8659032932958
54 3452.343766449233 1067.212024679634 993.0120965431055
55 3451.655097617492 1067.158949187588 992.1856923789715
56 3450.991011267826 1067.107680429055 991.3857683510154
57 3450.351346641366 1067.057932628348 990.6117096276288
58 3449.740958900135 1067.009825600105 989.8625135399207
59 3449.154921249442 1066.963221438618 989.1372451132248
60 3448.602997623471 1066.937160445606 988.4500471548075
61 3448.078867082593 1066.871987974053 987.786367299022
62 3447.620710582084 1066.857720946072 987.1534475363658
63 3447.171422575447 1066.809771333327 986.5518132837543
64 3446.762546322746 1066.778165978935 985.9769606643652
65 3446.373774681206 1066.724203223528 985.4116166799365
66 3445.9962646745 1066.709685725206 984.8646338676766
67 3445.572643285018 1066.651275852727 984.3272982132828
68 3445.169397235491 1066.640765613825 983.8091176294514
69 3444.741599759453 1066.584897579225 983.3016328188644
70 3444.358691236429 1066.561115398833 982.8022580116832
71 3443.970911312558 1066.53871205464 982.3230731672062
72 3443.591623234625 1066.493021161354 981.8565679424828
73 3443.263772013011 1066.469565098618 981.3996129031931
74 3442.943866023364 1066.437231001512 980.9528809702937
75 3442.626690279327 1066.409866512546 980.5175791412486
76 3442.311539911396 1066.381934856103 980.0944359685917
77 3442.001950253414 1066.355573164425 979.6839010431664
78 3441.702921628996 1066.329766107256 979.2857737662783
79 3441.417165675077 1066.304935929867 978.9001334287261
80 3441.142771668968 1066.280869667079 978.5266419714736
81 3440.878248105862 1066.257567392678 978.16499516002
82 3440.623410578296 1066.235038124666 977.814860172948
83 3440.377542404988 1066.213201840833 977.4759711718741
84 3440.140167643922 1066.192089908232 977.1478513822022
85 3439.908391261064 1066.171628825197 976.830256158391
86 3439.683956735608 1066.151855991084 976.5228040145734
