"current_file"
"Iteration" "current etc.."
("Iteration" "current" "max_temperature" "min_temperature")
1 0 1180.3 1062.647675295808
2 13552868.79065202 1063.575149724544 956.382907766227
3 15745772.84218947 957.2176347520893 866.3832241276195
4 11537117.48319445 1001.575806219843 782.4384533155959
5 7584310.473731866 1076.864508745229 704.1946470170035
6 4901979.610260668 1062.785558072076 633.7751823153031
7 3137695.251895963 1070.996230924095 570.3976640837728
8 1988542.058242346 1068.190009284205 513.3578976753955
9 1246347.67871504 1066.929844551591 564.6936874429351
10 773035.9940586326 1073.295110747602 621.1630561872287
11 474533.8875975788 1085.766656170447 605.861607081181
12 289657.7026461202 1120.987835356487 666.4477677892992
13 179061.0122229186 1141.270063562626 733.0925445682292
14 116599.6970539002 1164.321006294541 806.4017990250521
15 80743.56331404361 1158.938972504638 887.0419789275575
16 57303.51859823059 1100.445216463933 975.7461768203133
17 41282.12893057365 1082.779164490317 1018.111977585692
18 30199.5806582689 1083.833059536984 1041.45133913307
19 22476.00952500454 1067.127374214712 1042.980899583979
20 16997.69366181864 1067.164307216827 1042.751083342623
21 13004.64410941348 1066.991599066355 1042.194163136078
22 10008.82853463134 1066.493213061417 1040.351467410133
23 7752.538266587709 1066.182163702198 1037.947489499898
24 6157.669711662385 1065.59221311769 1033.404305837355
25 5117.542590696394 1065.046731747987 1030.049332575486
26 4461.987935709769 1064.555094193484 1028.136578487625
27 4052.458228637724 1064.140606419385 1025.995821058887
28 3796.400040288798 1063.772098111932 1023.99156703461
29 3633.071970898592 1063.452219596738 1022.104712017923
30 3523.048045840038 1063.146022196098 1020.304943908639
31 3441.633396536748 1062.851348612344 1018.50360973357
32 3374.952543513849 1062.558979841814 1016.67408432546
33 3317.387688772082 1062.266203787153 1014.785491438359
34 3268.104425573705 1061.973513038057 1012.857614329983
35 3228.246695357623 1061.683440358172 1010.939159140777
36 3198.399276594576 1061.40019324468 1009.095542544123
37 3177.767889483674 1061.124975922705 1007.350868624574
38 3164.574276713121 1060.860041350089 1005.694016544326
39 3156.721387855488 1060.607487668839 1004.117705189541
40 3152.286153558556 1060.36714939181 1002.621227697258
41 3149.421315166051 1060.134732652649 1001.176221233121
42 3146.489792887593 1059.912142925745 999.7671226676321
43 3142.969346741891 1059.695910639535 998.3794642032472
44 3139.062863290278 1059.486578873327 997.0214422482092
45 3135.448954550013 1059.283364428591 995.7051875149064
46 3132.648337887869 1059.086817626412 994.4382777800121
47 3130.827481531273 1058.896586849711 993.2227458596942
48 3129.883638454543 1058.713098297992 992.0565839496342
