"current_file"
"Iteration" "current etc.."
("Iteration" "current" "max_temperature" "min_temperature")
1 0 1180.3 1061.910221466551
2 18496309.14871506 1062.27 955.7191993198958
3 20485414.70972182 956.0430000000002 864.0935324330725
4 14850730.64867816 1015.596442443114 782.568142311124
5 9874494.305071713 1065.086788803365 704.3114717360017
6 6493213.533713358 1055.236510610969 633.8803245624016
7 4247315.455956987 1054.778923272672 570.4922921061615
8 2767915.57885352 1055.063611694414 513.4430900971951
9 1795822.182198733 1052.602866225302 495.3629597112532
10 1160581.389108349 1051.785981449771 458.2127981149912
11 748628.6033490177 1052.384335348919 431.202462278835
12 483691.9425911387 1051.707596294231 474.3227085067185
13 315506.0823172979 1051.858207677198 521.7549793573903
14 212746.2157250396 1051.833177817864 573.9304772931293
15 148589.6380929501 1051.903998128746 631.3235250224424
16 104910.8781493806 1051.957810328004 694.4558775246867
17 74631.38779788699 1052.766046468702 763.9014652771555
18 53541.69130920045 1053.122460176203 840.2916118048711
19 38809.3498194299 1053.455690942602 916.5850105593011
20 28456.13833059268 1053.802088306448 919.900069169262
21 21116.83647402157 1054.060864258472 925.1181814021572
22 15872.23460821072 1054.322529215144 927.5799692629631
23 12111.39049063925 1054.507493990452 928.2400013733192
24 9434.859638719176 1054.655179307403 932.0092924718321
25 7563.973410797036 1054.787186602883 932.9556386769281
26 6278.580943927962 1054.915489773194 934.3061066193679
27 5404.37781971174 1055.053108062317 935.9982925245931
28 4812.748696447887 1055.20054875195 937.3525892251478
29 4412.442118149783 1055.351761814645 939.0116327753672
30 4140.042469422013 1055.504228005724 940.4171439077695
31 3952.363538323223 1055.654001159358 941.6468087297551
32 3820.730954530094 1055.796266166737 942.8005328012699
33 3726.456579398636 1055.93118904737 943.846496679423
34 3657.779988408841 1056.058042962922 944.8431703867835
35 3607.360457208115 1056.177388942965 945.775266997684
36 3570.448706396041 1056.289904227528 946.6653221707393
37 3543.765257192966 1056.396459950338 947.52141460079
38 3524.855647353946 1056.497640945871 948.3466419108947
39 3511.751532720115 1056.594399521972 949.1402123604558
40 3502.955127963626 1056.686976973881 949.9045646213317
41 3497.220890178061 1056.775593086934 950.6382073778726
42 3493.58908780678 1056.860495240666 951.3410511516116
43 3491.346728016023 1056.941809060984 952.0134208656137
44 3489.993523570277 1057.019644419173 952.655730232901
45 3489.200410599767 1057.093974441952 953.2683332451021
46 3488.759250155299 1057.165280025915 953.8533640568218
47 3488.580160107221 1057.233189026792 954.4120850611
48 3488.563944078998 1057.298240657885 954.9457594832854
49 3488.676051362244 1057.360264088385 955.4552984258082
50 3488.882580119191 1057.419715384647 955.9428950990325
51 3489.171791045976 1057.476378989774 956.4094099891463
52 3489.492165795157 1057.530639105328 956.8554826865367
53 3489.831916569105 1057.582491974772 957.2820314014814
54 3490.174201291749 1057.632006062351 957.6895299984652
55 3490.50631608092 1057.679383307503 958.0789545886257
56 3490.835861652664 1057.724655532057 958.4511948986275
57 3491.158045810225 1057.767948942372 958.8072193882059
58 3491.466666058653 1057.80928332129 959.1474201719218
